"measurement" "activity" "subjectid" "averages"
"fBodyAccFreqZ" "WALKING_UPSTAIRS" 27 -0.261550401
"fBodyAccFreqZ" "WALKING_UPSTAIRS" 28 -0.192657392490196
"fBodyAccFreqZ" "WALKING_UPSTAIRS" 29 -0.512761405673469
"fBodyAccFreqZ" "WALKING_UPSTAIRS" 30 -0.512248393061538
"fBodyAccFreqZ" "WALKING_DOWNSTAIRS" 1 0.294322700810612
"fBodyAccFreqZ" "WALKING_DOWNSTAIRS" 2 0.0903678546504255
"fBodyAccFreqZ" "WALKING_DOWNSTAIRS" 3 -0.0566003044840816
"fBodyAccFreqZ" "WALKING_DOWNSTAIRS" 4 0.0478375669635111
"fBodyAccFreqZ" "WALKING_DOWNSTAIRS" 5 -0.00437220373021277
"fBodyAccFreqZ" "WALKING_DOWNSTAIRS" 6 0.3062531664375
"fBodyAccFreqZ" "WALKING_DOWNSTAIRS" 7 0.0824424244404255
"fBodyAccFreqZ" "WALKING_DOWNSTAIRS" 8 0.223078489563158
"fBodyAccFreqZ" "WALKING_DOWNSTAIRS" 9 -0.0424266601952381
"fBodyAccFreqZ" "WALKING_DOWNSTAIRS" 10 0.257067314407895
"fBodyAccFreqZ" "WALKING_DOWNSTAIRS" 11 0.00531445170652174
"fBodyAccFreqZ" "WALKING_DOWNSTAIRS" 12 0.234833312645652
"fBodyAccFreqZ" "WALKING_DOWNSTAIRS" 13 0.120050767521277
"fBodyAccFreqZ" "WALKING_DOWNSTAIRS" 14 -0.0984339940222222
"fBodyAccFreqZ" "WALKING_DOWNSTAIRS" 15 0.18074894412381
"fBodyAccFreqZ" "WALKING_DOWNSTAIRS" 16 0.0352940709170213
"fBodyAccFreqZ" "WALKING_DOWNSTAIRS" 17 -0.113333185608696
"fBodyAccFreqZ" "WALKING_DOWNSTAIRS" 18 -0.0976588500545455
"fBodyAccFreqZ" "WALKING_DOWNSTAIRS" 19 0.293956386538462
"fBodyAccFreqZ" "WALKING_DOWNSTAIRS" 20 0.0511864886377778
"fBodyAccFreqZ" "WALKING_DOWNSTAIRS" 21 0.132318102757111
"fBodyAccFreqZ" "WALKING_DOWNSTAIRS" 22 0.183154050991667
"fBodyAccFreqZ" "WALKING_DOWNSTAIRS" 23 0.178520969805556
"fBodyAccFreqZ" "WALKING_DOWNSTAIRS" 24 0.201299074453455
"fBodyAccFreqZ" "WALKING_DOWNSTAIRS" 25 -0.152008268862069
"fBodyAccFreqZ" "WALKING_DOWNSTAIRS" 26 0.1399744981
"fBodyAccFreqZ" "WALKING_DOWNSTAIRS" 27 0.154663327609091
"fBodyAccFreqZ" "WALKING_DOWNSTAIRS" 28 0.202030312067391
"fBodyAccFreqZ" "WALKING_DOWNSTAIRS" 29 0.045375675810625
"fBodyAccFreqZ" "WALKING_DOWNSTAIRS" 30 0.0428809889629032
"fBodyAccFreqZ" "SITTING" 1 0.238829870148936
"fBodyAccFreqZ" "SITTING" 2 0.0960646759586957
"fBodyAccFreqZ" "SITTING" 3 0.0478619586153846
"fBodyAccFreqZ" "SITTING" 4 0.01209426602
"fBodyAccFreqZ" "SITTING" 5 0.0403161796295455
"fBodyAccFreqZ" "SITTING" 6 0.0818455300187273
"fBodyAccFreqZ" "SITTING" 7 -0.1017660835625
"fBodyAccFreqZ" "SITTING" 8 0.060048457826087
"fBodyAccFreqZ" "SITTING" 9 -0.1317488734546
"fBodyAccFreqZ" "SITTING" 10 0.23364402002912
"fBodyAccFreqZ" "SITTING" 11 0.243469786396226
"fBodyAccFreqZ" "SITTING" 12 -0.0226159354313725
"fBodyAccFreqZ" "SITTING" 13 0.154652093530612
"fBodyAccFreqZ" "SITTING" 14 -0.0357959046777778
"fBodyAccFreqZ" "SITTING" 15 0.151053127327119
"fBodyAccFreqZ" "SITTING" 16 0.131560420550725
"fBodyAccFreqZ" "SITTING" 17 0.183913630364062
"fBodyAccFreqZ" "SITTING" 18 0.1714594817
"fBodyAccFreqZ" "SITTING" 19 -0.00357815742876712
"fBodyAccFreqZ" "SITTING" 20 0.00873886492424242
"fBodyAccFreqZ" "SITTING" 21 0.127984474170588
"fBodyAccFreqZ" "SITTING" 22 -0.099919259516129
"fBodyAccFreqZ" "SITTING" 23 0.0837341059411765
"fBodyAccFreqZ" "SITTING" 24 0.0972629587797059
"fBodyAccFreqZ" "SITTING" 25 0.108178546465692
"fBodyAccFreqZ" "SITTING" 26 0.0745313733174231
"fBodyAccFreqZ" "SITTING" 27 0.121635059074286
"fBodyAccFreqZ" "SITTING" 28 -0.00273826957083333
"fBodyAccFreqZ" "SITTING" 29 0.210335313366667
"fBodyAccFreqZ" "SITTING" 30 0.0927750236451613
"fBodyAccFreqZ" "STANDING" 1 0.244858585792453
"fBodyAccFreqZ" "STANDING" 2 0.104462499601852
"fBodyAccFreqZ" "STANDING" 3 0.00771897878688524
"fBodyAccFreqZ" "STANDING" 4 -0.0377822772491071
"fBodyAccFreqZ" "STANDING" 5 -0.028287522525
"fBodyAccFreqZ" "STANDING" 6 0.0208815076140351
"fBodyAccFreqZ" "STANDING" 7 0.00098894010754717
"fBodyAccFreqZ" "STANDING" 8 0.121181473814815
"fBodyAccFreqZ" "STANDING" 9 0.000165424148888888
"fBodyAccFreqZ" "STANDING" 10 0.0776098480747727
"fBodyAccFreqZ" "STANDING" 11 0.292390245638298
"fBodyAccFreqZ" "STANDING" 12 0.0798244568180328
"fBodyAccFreqZ" "STANDING" 13 0.087427326231579
"fBodyAccFreqZ" "STANDING" 14 0.00253022625
"fBodyAccFreqZ" "STANDING" 15 0.0993963491132075
"fBodyAccFreqZ" "STANDING" 16 0.0525158714
"fBodyAccFreqZ" "STANDING" 17 0.107584733661538
"fBodyAccFreqZ" "STANDING" 18 -0.017642153260274
"fBodyAccFreqZ" "STANDING" 19 0.0261012090616438
"fBodyAccFreqZ" "STANDING" 20 -0.0103801728945205
"fBodyAccFreqZ" "STANDING" 21 0.0292119055213483
"fBodyAccFreqZ" "STANDING" 22 -0.0427793764015873
"fBodyAccFreqZ" "STANDING" 23 -0.00225195262220588
"fBodyAccFreqZ" "STANDING" 24 0.00146072794202899
"fBodyAccFreqZ" "STANDING" 25 0.195387683037973
"fBodyAccFreqZ" "STANDING" 26 0.145511756677027
"fBodyAccFreqZ" "STANDING" 27 0.09125639792625
"fBodyAccFreqZ" "STANDING" 28 -0.126325359674684
"fBodyAccFreqZ" "STANDING" 29 0.174524531548
"fBodyAccFreqZ" "STANDING" 30 -0.0288534478820339
"fBodyAccFreqZ" "LAYING" 1 0.08943765522
"fBodyAccFreqZ" "LAYING" 2 0.402532553395833
"fBodyAccFreqZ" "LAYING" 3 0.216971671672581
"fBodyAccFreqZ" "LAYING" 4 0.201329591976111
"fBodyAccFreqZ" "LAYING" 5 0.132310871284615
"fBodyAccFreqZ" "LAYING" 6 0.161457927833333
"fBodyAccFreqZ" "LAYING" 7 0.237111987323077
"fBodyAccFreqZ" "LAYING" 8 0.192435787087778
"fBodyAccFreqZ" "LAYING" 9 0.17810728092
"fBodyAccFreqZ" "LAYING" 10 0.317328874567241
"fBodyAccFreqZ" "LAYING" 11 0.22603584097193
"fBodyAccFreqZ" "LAYING" 12 0.171474000866667
"fBodyAccFreqZ" "LAYING" 13 0.0764724259225806
"fBodyAccFreqZ" "LAYING" 14 0.0313442249705882
"fBodyAccFreqZ" "LAYING" 15 0.0627474804925
"fBodyAccFreqZ" "LAYING" 16 0.130679193077143
"fBodyAccFreqZ" "LAYING" 17 0.0834467170676056
"fBodyAccFreqZ" "LAYING" 18 0.324275538923077
"fBodyAccFreqZ" "LAYING" 19 0.293722260911807
"fBodyAccFreqZ" "LAYING" 20 0.276898539791176
"fBodyAccFreqZ" "LAYING" 21 0.0249888787754444
"fBodyAccFreqZ" "LAYING" 22 0.214869419902778
"fBodyAccFreqZ" "LAYING" 23 0.298416658291667
"fBodyAccFreqZ" "LAYING" 24 0.242669191758333
"fBodyAccFreqZ" "LAYING" 25 -0.0315562255205479
"fBodyAccFreqZ" "LAYING" 26 0.374613940986842
"fBodyAccFreqZ" "LAYING" 27 0.360078542418919
"fBodyAccFreqZ" "LAYING" 28 0.23330851938875
"fBodyAccFreqZ" "LAYING" 29 0.334787399391304
"fBodyAccFreqZ" "LAYING" 30 0.230269753914286
"fBodyAccJerkFreqX" "WALKING" 1 -0.209261973376842
"fBodyAccJerkFreqX" "WALKING" 2 -0.0727101584479661
"fBodyAccJerkFreqX" "WALKING" 3 -0.216042668103448
"fBodyAccJerkFreqX" "WALKING" 4 -0.1352803947515
"fBodyAccJerkFreqX" "WALKING" 5 -0.359372577678571
"fBodyAccJerkFreqX" "WALKING" 6 -0.178295181261404
"fBodyAccJerkFreqX" "WALKING" 7 -0.284586506210526
"fBodyAccJerkFreqX" "WALKING" 8 -0.345898115416667
"fBodyAccJerkFreqX" "WALKING" 9 -0.378291493076923
"fBodyAccJerkFreqX" "WALKING" 10 -0.260130638807547
"fBodyAccJerkFreqX" "WALKING" 11 -0.353419932627119
"fBodyAccJerkFreqX" "WALKING" 12 -0.2811065665
"fBodyAccJerkFreqX" "WALKING" 13 -0.190905932631579
"fBodyAccJerkFreqX" "WALKING" 14 -0.255900962474576
"fBodyAccJerkFreqX" "WALKING" 15 -0.292088318740741
"fBodyAccJerkFreqX" "WALKING" 16 -0.330912145882353
"fBodyAccJerkFreqX" "WALKING" 17 -0.43680842295082
"fBodyAccJerkFreqX" "WALKING" 18 -0.34877438
"fBodyAccJerkFreqX" "WALKING" 19 -0.214787048403846
"fBodyAccJerkFreqX" "WALKING" 20 -0.257051149084314
"fBodyAccJerkFreqX" "WALKING" 21 -0.195103003780769
"fBodyAccJerkFreqX" "WALKING" 22 -0.102095050734783
"fBodyAccJerkFreqX" "WALKING" 23 -0.269875748525424
"fBodyAccJerkFreqX" "WALKING" 24 -0.253177488803448
"fBodyAccJerkFreqX" "WALKING" 25 -0.223500510481081
"fBodyAccJerkFreqX" "WALKING" 26 -0.254935528889831
"fBodyAccJerkFreqX" "WALKING" 27 -0.268722350470175
"fBodyAccJerkFreqX" "WALKING" 28 -0.353217731666667
"fBodyAccJerkFreqX" "WALKING" 29 -0.201300454630189
"fBodyAccJerkFreqX" "WALKING" 30 -0.268877781692308
"fBodyAccJerkFreqX" "WALKING_UPSTAIRS" 1 -0.377023128301887
"fBodyAccJerkFreqX" "WALKING_UPSTAIRS" 2 -0.0491142923541667
"fBodyAccJerkFreqX" "WALKING_UPSTAIRS" 3 -0.325151127440678
"fBodyAccJerkFreqX" "WALKING_UPSTAIRS" 4 -0.379653611346154
"fBodyAccJerkFreqX" "WALKING_UPSTAIRS" 5 -0.397835581489362
"fBodyAccJerkFreqX" "WALKING_UPSTAIRS" 6 -0.441959115607843
"fBodyAccJerkFreqX" "WALKING_UPSTAIRS" 7 -0.391182549629412
"fBodyAccJerkFreqX" "WALKING_UPSTAIRS" 8 -0.115989564712683
"fBodyAccJerkFreqX" "WALKING_UPSTAIRS" 9 -0.427211088244898
"fBodyAccJerkFreqX" "WALKING_UPSTAIRS" 10 -0.230337514021277
"fBodyAccJerkFreqX" "WALKING_UPSTAIRS" 11 -0.446992354759259
"fBodyAccJerkFreqX" "WALKING_UPSTAIRS" 12 -0.331247540442308
"fBodyAccJerkFreqX" "WALKING_UPSTAIRS" 13 -0.323344232581818
"fBodyAccJerkFreqX" "WALKING_UPSTAIRS" 14 -0.263935056981481
"fBodyAccJerkFreqX" "WALKING_UPSTAIRS" 15 -0.439499582708333
"fBodyAccJerkFreqX" "WALKING_UPSTAIRS" 16 -0.332237727509804
"fBodyAccJerkFreqX" "WALKING_UPSTAIRS" 17 -0.576044001875
"fBodyAccJerkFreqX" "WALKING_UPSTAIRS" 18 -0.442089377068966
"fBodyAccJerkFreqX" "WALKING_UPSTAIRS" 19 -0.273942744225
"fBodyAccJerkFreqX" "WALKING_UPSTAIRS" 20 -0.475001504117647
"fBodyAccJerkFreqX" "WALKING_UPSTAIRS" 21 -0.267817083638298
"fBodyAccJerkFreqX" "WALKING_UPSTAIRS" 22 0.0466071941261905
"fBodyAccJerkFreqX" "WALKING_UPSTAIRS" 23 -0.278707884980392
"fBodyAccJerkFreqX" "WALKING_UPSTAIRS" 24 -0.392831269898305
"fBodyAccJerkFreqX" "WALKING_UPSTAIRS" 25 -0.410294109653846
"fBodyAccJerkFreqX" "WALKING_UPSTAIRS" 26 -0.222513914852727
"fBodyAccJerkFreqX" "WALKING_UPSTAIRS" 27 -0.361648357411765
"fBodyAccJerkFreqX" "WALKING_UPSTAIRS" 28 -0.232074537770588
"fBodyAccJerkFreqX" "WALKING_UPSTAIRS" 29 -0.379789331795918
"fBodyAccJerkFreqX" "WALKING_UPSTAIRS" 30 -0.4436963292
"fBodyAccJerkFreqX" "WALKING_DOWNSTAIRS" 1 -0.253164344918367
"fBodyAccJerkFreqX" "WALKING_DOWNSTAIRS" 2 -0.143898149531915
"fBodyAccJerkFreqX" "WALKING_DOWNSTAIRS" 3 -0.229599432510204
"fBodyAccJerkFreqX" "WALKING_DOWNSTAIRS" 4 -0.179115175957778
"fBodyAccJerkFreqX" "WALKING_DOWNSTAIRS" 5 -0.350911621829787
"fBodyAccJerkFreqX" "WALKING_DOWNSTAIRS" 6 -0.315757694854167
"fBodyAccJerkFreqX" "WALKING_DOWNSTAIRS" 7 -0.333627288978723
"fBodyAccJerkFreqX" "WALKING_DOWNSTAIRS" 8 -0.170997897197368
"fBodyAccJerkFreqX" "WALKING_DOWNSTAIRS" 9 -0.43402213
"fBodyAccJerkFreqX" "WALKING_DOWNSTAIRS" 10 -0.236779781631579
"fBodyAccJerkFreqX" "WALKING_DOWNSTAIRS" 11 -0.338849974521739
"fBodyAccJerkFreqX" "WALKING_DOWNSTAIRS" 12 -0.212787743043478
"fBodyAccJerkFreqX" "WALKING_DOWNSTAIRS" 13 -0.346608657340426
"fBodyAccJerkFreqX" "WALKING_DOWNSTAIRS" 14 -0.2710115324
"fBodyAccJerkFreqX" "WALKING_DOWNSTAIRS" 15 -0.377130942619048
"fBodyAccJerkFreqX" "WALKING_DOWNSTAIRS" 16 -0.368978400468085
"fBodyAccJerkFreqX" "WALKING_DOWNSTAIRS" 17 -0.508557029565217
"fBodyAccJerkFreqX" "WALKING_DOWNSTAIRS" 18 -0.334193776218182
"fBodyAccJerkFreqX" "WALKING_DOWNSTAIRS" 19 -0.240575873128205
"fBodyAccJerkFreqX" "WALKING_DOWNSTAIRS" 20 -0.450948560266667
"fBodyAccJerkFreqX" "WALKING_DOWNSTAIRS" 21 -0.288856976111111
"fBodyAccJerkFreqX" "WALKING_DOWNSTAIRS" 22 -0.244503497722222
"fBodyAccJerkFreqX" "WALKING_DOWNSTAIRS" 23 -0.210126610722222
"fBodyAccJerkFreqX" "WALKING_DOWNSTAIRS" 24 -0.398144618
"fBodyAccJerkFreqX" "WALKING_DOWNSTAIRS" 25 -0.419732508103448
"fBodyAccJerkFreqX" "WALKING_DOWNSTAIRS" 26 -0.5212878612
"fBodyAccJerkFreqX" "WALKING_DOWNSTAIRS" 27 -0.331351997727273
"fBodyAccJerkFreqX" "WALKING_DOWNSTAIRS" 28 -0.276941823673913
"fBodyAccJerkFreqX" "WALKING_DOWNSTAIRS" 29 -0.270161022958333
"fBodyAccJerkFreqX" "WALKING_DOWNSTAIRS" 30 -0.307116650137097
"fBodyAccJerkFreqX" "SITTING" 1 0.256610823568085
"fBodyAccJerkFreqX" "SITTING" 2 0.305546818084783
"fBodyAccJerkFreqX" "SITTING" 3 0.215731832596154
"fBodyAccJerkFreqX" "SITTING" 4 0.2130199199042
"fBodyAccJerkFreqX" "SITTING" 5 0.0757356169022727
"fBodyAccJerkFreqX" "SITTING" 6 0.0999400617187273
"fBodyAccJerkFreqX" "SITTING" 7 0.180132581508333
"fBodyAccJerkFreqX" "SITTING" 8 0.227828617
"fBodyAccJerkFreqX" "SITTING" 9 0.02039798558
"fBodyAccJerkFreqX" "SITTING" 10 0.193449216333333
"fBodyAccJerkFreqX" "SITTING" 11 0.153320197518868
"fBodyAccJerkFreqX" "SITTING" 12 0.138129939916471
"fBodyAccJerkFreqX" "SITTING" 13 0.264214260326531
"fBodyAccJerkFreqX" "SITTING" 14 0.00357106024444444
"fBodyAccJerkFreqX" "SITTING" 15 0.240022781071475
"fBodyAccJerkFreqX" "SITTING" 16 0.203452532052174
"fBodyAccJerkFreqX" "SITTING" 17 0.232009757914063
"fBodyAccJerkFreqX" "SITTING" 18 0.234747570824561
"fBodyAccJerkFreqX" "SITTING" 19 0.091700311709589
"fBodyAccJerkFreqX" "SITTING" 20 0.136601130674242
"fBodyAccJerkFreqX" "SITTING" 21 0.244349529764706
"fBodyAccJerkFreqX" "SITTING" 22 0.214704630348387
"fBodyAccJerkFreqX" "SITTING" 23 0.285643525808824
"fBodyAccJerkFreqX" "SITTING" 24 0.187752123742647
"fBodyAccJerkFreqX" "SITTING" 25 0.176656276830769
"fBodyAccJerkFreqX" "SITTING" 26 0.17657695075641
"fBodyAccJerkFreqX" "SITTING" 27 0.194318820804286
"fBodyAccJerkFreqX" "SITTING" 28 0.147680902402778
"fBodyAccJerkFreqX" "SITTING" 29 0.277955332916667
"fBodyAccJerkFreqX" "SITTING" 30 0.136689127145161
"fBodyAccJerkFreqX" "STANDING" 1 0.314182940150943
"fBodyAccJerkFreqX" "STANDING" 2 0.331449281481482
"fBodyAccJerkFreqX" "STANDING" 3 0.0749564403088525
"fBodyAccJerkFreqX" "STANDING" 4 0.2722139805
"fBodyAccJerkFreqX" "STANDING" 5 0.150463078469643
"fBodyAccJerkFreqX" "STANDING" 6 0.186559227035088
"fBodyAccJerkFreqX" "STANDING" 7 0.098774853689
"fBodyAccJerkFreqX" "STANDING" 8 0.267296230824074
"fBodyAccJerkFreqX" "STANDING" 9 -0.0235041479111111
"fBodyAccJerkFreqX" "STANDING" 10 0.253301389636364
"fBodyAccJerkFreqX" "STANDING" 11 0.312171839674468
"fBodyAccJerkFreqX" "STANDING" 12 0.230672593114754
"fBodyAccJerkFreqX" "STANDING" 13 0.237964693460702
"fBodyAccJerkFreqX" "STANDING" 14 0.0237594244966667
"fBodyAccJerkFreqX" "STANDING" 15 0.267947792641509
"fBodyAccJerkFreqX" "STANDING" 16 0.267452462051282
"fBodyAccJerkFreqX" "STANDING" 17 0.257118196283333
"fBodyAccJerkFreqX" "STANDING" 18 0.200295939657534
"fBodyAccJerkFreqX" "STANDING" 19 0.199135943480822
"fBodyAccJerkFreqX" "STANDING" 20 0.0982414306372603
"fBodyAccJerkFreqX" "STANDING" 21 0.156072448511236
"fBodyAccJerkFreqX" "STANDING" 22 0.227103206142857
"fBodyAccJerkFreqX" "STANDING" 23 0.201179907463235
"fBodyAccJerkFreqX" "STANDING" 24 0.207088443601449
"fBodyAccJerkFreqX" "STANDING" 25 0.186395511032432
"fBodyAccJerkFreqX" "STANDING" 26 0.267659898704054
"fBodyAccJerkFreqX" "STANDING" 27 0.29614372759125
"fBodyAccJerkFreqX" "STANDING" 28 0.146890848677215
"fBodyAccJerkFreqX" "STANDING" 29 0.303254910076923
"fBodyAccJerkFreqX" "STANDING" 30 0.0608341046813559
"fBodyAccJerkFreqX" "LAYING" 1 0.132419092398
"fBodyAccJerkFreqX" "LAYING" 2 0.159808328563875
"fBodyAccJerkFreqX" "LAYING" 3 0.17597855438871
"fBodyAccJerkFreqX" "LAYING" 4 0.182436483157407
"fBodyAccJerkFreqX" "LAYING" 5 0.239915157321154
"fBodyAccJerkFreqX" "LAYING" 6 0.0114731894070175
"fBodyAccJerkFreqX" "LAYING" 7 0.0207159202961538
"fBodyAccJerkFreqX" "LAYING" 8 0.164984298959259
"fBodyAccJerkFreqX" "LAYING" 9 -0.08503093738
"fBodyAccJerkFreqX" "LAYING" 10 0.0485572099491379
"fBodyAccJerkFreqX" "LAYING" 11 0.178104551486316
"fBodyAccJerkFreqX" "LAYING" 12 0.083907082125
"fBodyAccJerkFreqX" "LAYING" 13 0.169895805430645
"fBodyAccJerkFreqX" "LAYING" 14 -0.158599091641176
"fBodyAccJerkFreqX" "LAYING" 15 0.114787481842222
"fBodyAccJerkFreqX" "LAYING" 16 0.06559671734
"fBodyAccJerkFreqX" "LAYING" 17 0.188447976580282
"fBodyAccJerkFreqX" "LAYING" 18 0.159761097664615
"fBodyAccJerkFreqX" "LAYING" 19 0.135277438
"fBodyAccJerkFreqX" "LAYING" 20 0.116642082939706
"fBodyAccJerkFreqX" "LAYING" 21 0.0883780669131111
"fBodyAccJerkFreqX" "LAYING" 22 0.0734034055506944
"fBodyAccJerkFreqX" "LAYING" 23 0.206066869445833
"fBodyAccJerkFreqX" "LAYING" 24 0.152359886551389
"fBodyAccJerkFreqX" "LAYING" 25 -0.0416113196575342
"fBodyAccJerkFreqX" "LAYING" 26 0.137090425315789
"fBodyAccJerkFreqX" "LAYING" 27 0.0961256024564865
"fBodyAccJerkFreqX" "LAYING" 28 0.104292020185
"fBodyAccJerkFreqX" "LAYING" 29 0.138616312664928
"fBodyAccJerkFreqX" "LAYING" 30 0.0410381510042857
"fBodyAccJerkFreqY" "WALKING" 1 -0.386237143210526
"fBodyAccJerkFreqY" "WALKING" 2 -0.263574018186441
"fBodyAccJerkFreqY" "WALKING" 3 -0.258667984862069
"fBodyAccJerkFreqY" "WALKING" 4 -0.385880862833333
"fBodyAccJerkFreqY" "WALKING" 5 -0.534049822678571
"fBodyAccJerkFreqY" "WALKING" 6 -0.466305754035088
"fBodyAccJerkFreqY" "WALKING" 7 -0.287013819157895
"fBodyAccJerkFreqY" "WALKING" 8 -0.4192779011875
"fBodyAccJerkFreqY" "WALKING" 9 -0.389047303846154
"fBodyAccJerkFreqY" "WALKING" 10 -0.148445687402075
"fBodyAccJerkFreqY" "WALKING" 11 -0.427889402576271
"fBodyAccJerkFreqY" "WALKING" 12 -0.22346071292
"fBodyAccJerkFreqY" "WALKING" 13 -0.447119510526316
"fBodyAccJerkFreqY" "WALKING" 14 -0.363463832288136
"fBodyAccJerkFreqY" "WALKING" 15 -0.330560047666667
"fBodyAccJerkFreqY" "WALKING" 16 -0.396511933696078
"fBodyAccJerkFreqY" "WALKING" 17 -0.40049341595082
"fBodyAccJerkFreqY" "WALKING" 18 -0.337293285178571
"fBodyAccJerkFreqY" "WALKING" 19 -0.388095890192308
"fBodyAccJerkFreqY" "WALKING" 20 -0.475080055294118
"fBodyAccJerkFreqY" "WALKING" 21 -0.364918893846154
"fBodyAccJerkFreqY" "WALKING" 22 -0.0787882256
"fBodyAccJerkFreqY" "WALKING" 23 -0.278843950576271
"fBodyAccJerkFreqY" "WALKING" 24 -0.439634005689655
"fBodyAccJerkFreqY" "WALKING" 25 -0.54613878577027
"fBodyAccJerkFreqY" "WALKING" 26 -0.408094837118644
"fBodyAccJerkFreqY" "WALKING" 27 -0.226365823631579
"fBodyAccJerkFreqY" "WALKING" 28 -0.492410732962963
"fBodyAccJerkFreqY" "WALKING" 29 -0.0699038849622642
"fBodyAccJerkFreqY" "WALKING" 30 -0.274838924907692
"fBodyAccJerkFreqY" "WALKING_UPSTAIRS" 1 -0.509495531698113
"fBodyAccJerkFreqY" "WALKING_UPSTAIRS" 2 -0.287688885375
"fBodyAccJerkFreqY" "WALKING_UPSTAIRS" 3 -0.453789820355932
"fBodyAccJerkFreqY" "WALKING_UPSTAIRS" 4 -0.39270192625
"fBodyAccJerkFreqY" "WALKING_UPSTAIRS" 5 -0.577009359574468
"fBodyAccJerkFreqY" "WALKING_UPSTAIRS" 6 -0.501170339607843
"fBodyAccJerkFreqY" "WALKING_UPSTAIRS" 7 -0.425313822294118
"fBodyAccJerkFreqY" "WALKING_UPSTAIRS" 8 -0.344029932341463
"fBodyAccJerkFreqY" "WALKING_UPSTAIRS" 9 -0.52927597244898
"fBodyAccJerkFreqY" "WALKING_UPSTAIRS" 10 -0.370854829787234
"fBodyAccJerkFreqY" "WALKING_UPSTAIRS" 11 -0.461641074074074
"fBodyAccJerkFreqY" "WALKING_UPSTAIRS" 12 -0.380249904980769
"fBodyAccJerkFreqY" "WALKING_UPSTAIRS" 13 -0.586022409090909
"fBodyAccJerkFreqY" "WALKING_UPSTAIRS" 14 -0.487347927037037
"fBodyAccJerkFreqY" "WALKING_UPSTAIRS" 15 -0.468496864166667
"fBodyAccJerkFreqY" "WALKING_UPSTAIRS" 16 -0.535799234509804
"fBodyAccJerkFreqY" "WALKING_UPSTAIRS" 17 -0.474055998333333
"fBodyAccJerkFreqY" "WALKING_UPSTAIRS" 18 -0.466043113965517
"fBodyAccJerkFreqY" "WALKING_UPSTAIRS" 19 -0.364347950525
"fBodyAccJerkFreqY" "WALKING_UPSTAIRS" 20 -0.55340726627451
"fBodyAccJerkFreqY" "WALKING_UPSTAIRS" 21 -0.297830831408511
"fBodyAccJerkFreqY" "WALKING_UPSTAIRS" 22 -0.270497675785714
"fBodyAccJerkFreqY" "WALKING_UPSTAIRS" 23 -0.357319836562745
"fBodyAccJerkFreqY" "WALKING_UPSTAIRS" 24 -0.508876718135593
"fBodyAccJerkFreqY" "WALKING_UPSTAIRS" 25 -0.601971415384615
"fBodyAccJerkFreqY" "WALKING_UPSTAIRS" 26 -0.477676635818182
"fBodyAccJerkFreqY" "WALKING_UPSTAIRS" 27 -0.372671804901961
"fBodyAccJerkFreqY" "WALKING_UPSTAIRS" 28 -0.362750971627451
"fBodyAccJerkFreqY" "WALKING_UPSTAIRS" 29 -0.444248720204082
"fBodyAccJerkFreqY" "WALKING_UPSTAIRS" 30 -0.536743839846154
"fBodyAccJerkFreqY" "WALKING_DOWNSTAIRS" 1 -0.33758970122449
"fBodyAccJerkFreqY" "WALKING_DOWNSTAIRS" 2 -0.357514501744681
"fBodyAccJerkFreqY" "WALKING_DOWNSTAIRS" 3 -0.356023306938775
"fBodyAccJerkFreqY" "WALKING_DOWNSTAIRS" 4 -0.181293185048889
"fBodyAccJerkFreqY" "WALKING_DOWNSTAIRS" 5 -0.470994737234043
"fBodyAccJerkFreqY" "WALKING_DOWNSTAIRS" 6 -0.48434366125
"fBodyAccJerkFreqY" "WALKING_DOWNSTAIRS" 7 -0.414196284085106
"fBodyAccJerkFreqY" "WALKING_DOWNSTAIRS" 8 -0.337650965236842
"fBodyAccJerkFreqY" "WALKING_DOWNSTAIRS" 9 -0.232042826333571
"fBodyAccJerkFreqY" "WALKING_DOWNSTAIRS" 10 -0.297763023710526
"fBodyAccJerkFreqY" "WALKING_DOWNSTAIRS" 11 -0.455972775869565
"fBodyAccJerkFreqY" "WALKING_DOWNSTAIRS" 12 -0.386695904413043
"fBodyAccJerkFreqY" "WALKING_DOWNSTAIRS" 13 -0.45664123893617
"fBodyAccJerkFreqY" "WALKING_DOWNSTAIRS" 14 -0.306938978377778
"fBodyAccJerkFreqY" "WALKING_DOWNSTAIRS" 15 -0.386323443795238
"fBodyAccJerkFreqY" "WALKING_DOWNSTAIRS" 16 -0.417064208808511
"fBodyAccJerkFreqY" "WALKING_DOWNSTAIRS" 17 -0.559085845869565
"fBodyAccJerkFreqY" "WALKING_DOWNSTAIRS" 18 -0.430209134836364
"fBodyAccJerkFreqY" "WALKING_DOWNSTAIRS" 19 -0.387547819487179
"fBodyAccJerkFreqY" "WALKING_DOWNSTAIRS" 20 -0.4985269758
"fBodyAccJerkFreqY" "WALKING_DOWNSTAIRS" 21 -0.431506656453333
"fBodyAccJerkFreqY" "WALKING_DOWNSTAIRS" 22 -0.400892381111111
"fBodyAccJerkFreqY" "WALKING_DOWNSTAIRS" 23 -0.181909200418519
"fBodyAccJerkFreqY" "WALKING_DOWNSTAIRS" 24 -0.415305377727273
"fBodyAccJerkFreqY" "WALKING_DOWNSTAIRS" 25 -0.544902332586207
